GENE_ID,GENE_SYMBOL,PATHWAY_ID,PATHWAY_NAME
hsa:5296,PIK3R2,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:8503,PIK3R3,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:200576,PIKFYVE,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5305,PIP4K2A,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:8396,PIP4K2B,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:79837,PIP4K2C,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:90809,PIP4P1,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:55529,PIP4P2,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:8394,PIP5K1A,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:8395,PIP5K1B,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:23396,PIP5K1C,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:23236,PLCB1,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5330,PLCB2,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5331,PLCB3,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5332,PLCB4,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5333,PLCD1,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:113026,PLCD3,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:84812,PLCD4,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:51196,PLCE1,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5335,PLCG1,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5336,PLCG2,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:89869,PLCZ1,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:9677,PPIP5K1,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:23262,PPIP5K2,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5578,PRKCA,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5579,PRKCB,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5582,PRKCG,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:5728,PTEN,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:22908,SACM1L,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:8867,SYNJ1,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:8871,SYNJ2,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
hsa:4363,ABCC1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:125981,ACER1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:340485,ACER2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:134,ADORA1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:140,ADORA3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:207,AKT1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:208,AKT2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:10000,AKT3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:427,ASAH1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:56624,ASAH2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:581,BAX,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:596,BCL2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:624,BDKRB2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:637,BID,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:10715,CERS1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:29956,CERS2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:204219,CERS3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:79603,CERS4,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:91012,CERS5,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:253782,CERS6,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:1509,CTSD,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:8560,DEGS1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:123099,DEGS2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:2205,FCER1A,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:2207,FCER1G,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:2534,FYN,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:9846,GAB2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:2768,GNA12,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:10672,GNA13,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:2770,GNAI1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:2771,GNAI2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:2773,GNAI3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:2776,GNAQ,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:3265,HRAS,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:3827,KNG1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:3845,KRAS,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5604,MAP2K1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5605,MAP2K2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:4217,MAP3K5,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5594,MAPK1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5602,MAPK10,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5600,MAPK11,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:6300,MAPK12,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5603,MAPK13,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:1432,MAPK14,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5595,MAPK3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5599,MAPK8,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5601,MAPK9,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:2206,MS4A2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:4790,NFKB1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:4846,NOS3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:4893,NRAS,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:8439,NSMAF,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:4985,OPRD1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:94101,ORMDL1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:29095,ORMDL2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:94103,ORMDL3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:110117499,P3R3URF-PIK3R3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5170,PDPK1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5290,PIK3CA,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5291,PIK3CB,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5293,PIK3CD,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5295,PIK3R1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5296,PIK3R2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:8503,PIK3R3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:23236,PLCB1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5330,PLCB2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5331,PLCB3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5332,PLCB4,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5337,PLD1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5338,PLD2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5515,PPP2CA,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5516,PPP2CB,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5518,PPP2R1A,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5519,PPP2R1B,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5520,PPP2R2A,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5521,PPP2R2B,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5522,PPP2R2C,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:55844,PPP2R2D,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5523,PPP2R3A,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:28227,PPP2R3B,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:55012,PPP2R3C,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5525,PPP2R5A,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5526,PPP2R5B,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5527,PPP2R5C,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5528,PPP2R5D,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5529,PPP2R5E,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5578,PRKCA,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5579,PRKCB,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5581,PRKCE,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5582,PRKCG,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5590,PRKCZ,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5728,PTEN,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5879,RAC1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5880,RAC2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5881,RAC3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5894,RAF1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:5970,RELA,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:387,RHOA,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:6093,ROCK1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:9475,ROCK2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:1901,S1PR1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:9294,S1PR2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:1903,S1PR3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:8698,S1PR4,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:53637,S1PR5,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:259230,SGMS1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:166929,SGMS2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:8879,SGPL1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:81537,SGPP1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:130367,SGPP2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:6609,SMPD1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:6610,SMPD2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:8877,SPHK1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:56848,SPHK2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:10558,SPTLC1,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:9517,SPTLC2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:55304,SPTLC3,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:171546,SPTSSA,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:165679,SPTSSB,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:7124,TNF,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:7132,TNFRSF1A,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:7157,TP53,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:8717,TRADD,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:7186,TRAF2,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
hsa:107,ADCY1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:108,ADCY2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:109,ADCY3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:196883,ADCY4,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:111,ADCY5,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:112,ADCY6,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:113,ADCY7,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:114,ADCY8,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:115,ADCY9,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:10554,AGPAT1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:10555,AGPAT2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:56894,AGPAT3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:56895,AGPAT4,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:55326,AGPAT5,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:183,AGT,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:185,AGTR1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:207,AKT1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:208,AKT2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:10000,AKT3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:375,ARF1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:382,ARF6,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:551,AVP,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:552,AVPR1A,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:553,AVPR1B,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:554,AVPR2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:3576,CXCL8,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:3577,CXCR1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:3579,CXCR2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:9267,CYTH1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:9266,CYTH2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:9265,CYTH3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:27128,CYTH4,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:1606,DGKA,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:1607,DGKB,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:8527,DGKD,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:8526,DGKE,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:1608,DGKG,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:160851,DGKH,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:9162,DGKI,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:139189,DGKK,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:1609,DGKQ,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:8525,DGKZ,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:1759,DNM1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:1785,DNM2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:26052,DNM3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:1950,EGF,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:1956,EGFR,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2147,F2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2149,F2R,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2205,FCER1A,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2207,FCER1G,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2534,FYN,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2549,GAB1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:9846,GAB2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2768,GNA12,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:10672,GNA13,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2778,GNAS,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2885,GRB2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2911,GRM1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2912,GRM2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2913,GRM3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2914,GRM4,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2915,GRM5,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2916,GRM6,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2917,GRM7,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2918,GRM8,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:3265,HRAS,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:102723407,IGH,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:3630,INS,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:3643,INSR,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:8681,JMJD7-PLA2G4B,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:3815,KIT,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:4254,KITLG,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:3845,KRAS,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:1902,LPAR1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:9170,LPAR2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:23566,LPAR3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2846,LPAR4,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:57121,LPAR5,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:10161,LPAR6,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5604,MAP2K1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5605,MAP2K2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5594,MAPK1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5595,MAPK3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:22808,MRAS,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2206,MS4A2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:2475,MTOR,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:4893,NRAS,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:110117499,P3R3URF-PIK3R3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5154,PDGFA,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5155,PDGFB,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:56034,PDGFC,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:80310,PDGFD,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5156,PDGFRA,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5159,PDGFRB,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5290,PIK3CA,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5291,PIK3CB,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5293,PIK3CD,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5294,PIK3CG,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5295,PIK3R1,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:5296,PIK3R2,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
hsa:8503,PIK3R3,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
